site_no,station_nm,latitude,longitude,state_cd,county_cd,huc_cd,huc_code,huc_region,drainage_area,site_type,active,basin,is_huc17,has_discharge
07099990,"FOUNTAIN CREEK AT GREEN MOUNTAIN FALLS, CO",38.93887944,-105.0158153,CO,041,11020003,11020003,11,16.6,ST,Yes,Southwest,False,True
07100300,"FOUNTAIN CREEK AT CASCADE, CO",38.8970833,-104.9717778,CO,041,11020003,11020003,11,43.6,ST,Yes,Southwest,False,True
07100750,"WALDO CANYON ABV MOUTH NEAR MANITOU SPRINGS, CO",38.8881111,-104.9356944,CO,041,11020003,11020003,11,1.01,ST,Yes,Southwest,False,True
07103100,"WILLIAMS CANYON ABV MOUTH NEAR MANITOU SPRINGS, CO",38.88880278,-104.918825,CO,041,11020003,11020003,11,1.83,ST,Yes,Southwest,False,True
07103355,"BLUE RIVER SUPPLY AT MANITOU SPRINGS, CO.",38.85554557,-104.9330323,CO,041,11020003,11020003,11,,ST,Yes,Southwest,False,True
07103700,"FOUNTAIN CREEK NEAR COLORADO SPRINGS, CO.",38.85471357,-104.8780314,CO,041,11020003,11020003,11,102,ST,Yes,Southwest,False,True
07103702,"CAMP CREEK ABOVE GLEN EYRIE NEAR COLO SPRINGS, CO",38.90755278,-104.9037278,CO,041,11020003,11020003,11,7.15,ST,Yes,Southwest,False,True
07103703,"CAMP CREEK AT GARDEN OF THE GODS, CO",38.87693609,-104.8727543,CO,041,11020003,11020003,11,9.38,ST,Yes,Southwest,False,True
07103740,"NORTH MONUMENT CRK AT SPRING ST AT PALMER LAKE, CO",39.1155472,-104.9124816,CO,041,11020003,11020003,11,16.0,ST,Yes,Southwest,False,True
07103747,"MONUMENT CREEK AT PALMER LAKE, CO",39.10255556,-104.8922778,CO,041,11020003,11020003,11,25.7,ST,Yes,Southwest,False,True
07103750,"MONUMENT CREEK AT MONUMENT, CO.",39.09638075,-104.8855363,CO,041,11020003,11020003,11,28.5,ST,Yes,Southwest,False,True
07103755,"MONUMENT CREEK BELOW MONUMENT LAKE NR MONUMENT, CO",39.0875,-104.8791667,CO,041,11020003,11020003,11,30.2,ST,Yes,Southwest,False,True
07103780,"MONUMENT C AB N.GATE BLVD AT USAF ACADEMY, CO.",39.03102778,-104.8466111,CO,041,11020003,11020003,11,81.4,ST,Yes,Southwest,False,True
07103784,"GOAT CAMP CREEK ABV RESERVOIR NO. 4 AT USAFA, CO",39.00888889,-104.8981,CO,041,11020003,11020003,11,,ST,Yes,Southwest,False,True
07103785,"DEADMANS CR ABV DEADMANS LAKE AT USAF ACADEMY, CO",39.02416667,-104.9008333,CO,041,11020003,11020003,11,1.55,ST,Yes,Southwest,False,True
07103790,"MONUMENT CR BEL SEWAGE TR PLANT AT USAF ACADEMY,CO",38.98138889,-104.8305556,CO,041,11020003,11020003,11,122,ST,Yes,Southwest,False,True
07103791,"LEHMAN RUN BLW STADIUM BLVD AT USAFA, CO",39.00007778,-104.8378417,CO,041,11020003,11020003,11,,ST,Yes,Southwest,False,True
07103792,"RESERVOIR NO. 1 SPILLWAY AT HUSTED RD AT USAFA, CO",39.0012333,-104.8340111,CO,041,11020003,11020003,11,,ST,Yes,Southwest,False,True
07103797,"WEST MONUMENT CREEK BELOW RAMPART RESERVOIR, CO",38.97499176,-104.9555374,CO,041,11020003,11020003,11,7.23,ST,Yes,Southwest,False,True
07103800,"WEST MONUMENT CREEK AT U.S. AIR FORCE ACADEMY, CO",38.97054766,-104.902758,CO,041,11020003,11020003,11,14.8,ST,Yes,Southwest,False,True
07103900,"WEST MONUMENT CREEK NEAR PIKEVIEW, CO.",38.971381,-104.8994246,CO,041,11020003,11020003,11,15.4,ST,Yes,Southwest,False,True
07103930,"WEST MONUMENT CR AT MOUTH AT USAF ACADEMY, CO",38.95888889,-104.8355556,CO,041,11020003,11020003,11,23.5,ST,Yes,Southwest,False,True
07103940,"MONUMENT CR AT SOUTH BOUNDARY USAF ACADEMY, CO",38.95416667,-104.8333333,CO,041,11020003,11020003,11,150,ST,Yes,Southwest,False,True
07103950,"KETTLE CREEK NEAR BLACK FOREST, CO.",39.00388188,-104.7396984,CO,041,11020003,11020003,11,9.01,ST,Yes,Southwest,False,True
07103960,"KETTLE CREEK ABOVE USAF ACADEMY, CO",38.9761111,-104.7986111,CO,041,11020003,11020003,11,16.2,ST,Yes,Southwest,False,True
07103965,"PINE CREEK ABV BRIARGATE PKWY,ABV COLO SPRINGS, CO",38.96750278,-104.7940167,CO,041,11020003,11020003,11,3.53,ST,Yes,Southwest,False,True
07103970,"MONUMENT CR ABV WOODMEN RD AT COLORADO SPRINGS, CO",38.9338817,-104.8171992,CO,041,11020003,11020003,11,180,ST,Yes,Southwest,False,True
07103977,"COTTONWOOD CR AT COWPOKE RD. AT COLO SPRINGS, CO",38.95110464,-104.7135857,CO,041,11020003,11020003,11,5.91,ST,Yes,Southwest,False,True
07103980,"COTTONWOOD CREEK AT WOODMEN RD NR COLO SPRINGS, CO",38.93943809,-104.7410863,CO,041,11020003,11020003,11,10.2,ST,Yes,Southwest,False,True
07103985,"COTTONWOOD CR TRIB AB RANGEWOOD DR AT CO SPRGS, CO",38.9291604,-104.7471974,CO,041,11020003,11020003,11,2.83,ST,Yes,Southwest,False,True
07103987,"COTTONWOOD CK AT UNION BLVD, AT COLO SPRINGS, CO",38.9303611,-104.77615,CO,041,11020003,11020003,11,16.1,ST,Yes,Southwest,False,True
07103990,"COTTONWOOD CREEK AT MOUTH AT PIKEVIEW, CO",38.9272222,-104.8141667,CO,041,11020003,11020003,11,18.9,ST,Yes,Southwest,False,True
07104000,"MONUMENT CREEK AT PIKEVIEW, CO.",38.91777057,-104.8185877,CO,041,11020003,11020003,11,203,ST,Yes,Southwest,False,True
07104500,"TEMPLETON GAP FLOODWAY AT COLORADO SPRINGS, CO.",38.88804838,-104.8174758,CO,041,11020003,11020003,11,8.73,ST,Yes,Southwest,False,True
07104905,"MONUMENT CREEK AT BIJOU ST. AT COLO. SPRINGS, CO",38.83721474,-104.8294192,CO,041,11020003,11020003,11,235,ST,Yes,Southwest,False,True
07105000,"BEAR CREEK NEAR COLORADO SPRINGS, CO",38.82249078,-104.888586,CO,041,11020003,11020003,11,6.89,ST,Yes,Southwest,False,True
07105490,"CHEYENNE CREEK AT EVANS AVE AT COLORADO SPRINGS,CO",38.79054685,-104.8641404,CO,041,11020003,11020003,11,21.7,ST,Yes,Southwest,False,True
07105500,"FOUNTAIN CREEK AT COLORADO SPRINGS, CO",38.81638158,-104.8227519,CO,041,11020003,11020003,11,392,ST,Yes,Southwest,False,True
07105530,"FOUNTAIN CR BLW JANITELL RD BLW COLO. SPRINGS, CO",38.8030491,-104.7958069,CO,041,11020003,11020003,11,413,ST,Yes,Southwest,False,True
07105555,"FOUNTAIN CREEK BELOW COLORADO SPRINGS, CO.",38.810271,-104.804696,CO,041,11020003,11020003,11,,ST,Yes,Southwest,False,True
07105600,"SAND CREEK ABOVE MOUTH AT COLORADO SPRINGS, CO",38.78832768,-104.773862,CO,041,11020003,11020003,11,52.4,ST,Yes,Southwest,False,True
07105780,"B DITCH DRAIN NEAR SECURITY, CO.",38.752495,-104.7624723,CO,041,11020003,11020003,11,,ST,Yes,Southwest,False,True
07105800,"FOUNTAIN CREEK AT SECURITY, CO",38.7294404,-104.7338611,CO,041,11020003,11020003,11,500,ST,Yes,Southwest,False,True
07105815,"CLOVER DITCH DRAIN AT QUINN ST NR WIDEFIELD, CO",38.7297222,-104.7676389,CO,041,11020003,11020003,11,,ST,Yes,Southwest,False,True
07105820,"CLOVER DITCH DRAIN NEAR WIDEFIELD, CO.",38.71860726,-104.729139,CO,041,11020003,11020003,11,,ST,Yes,Southwest,False,True
07105900,"JIMMY CAMP CREEK AT FOUNTAIN, CO.",38.6844413,-104.688583,CO,041,11020003,11020003,11,65.4,ST,Yes,Southwest,False,True
07105920,"L FOUNTAIN C AB KEATON RE, NR FORT CARSON, CO.",38.6816601,-104.8585855,CO,041,11020003,11020003,11,11.0,ST,Yes,Southwest,False,True
07105924,"WOMACK DITCH NEAR FORT CARSON, CO.",38.68110465,-104.8560855,CO,041,11020003,11020003,11,,ST,Yes,Southwest,False,True
07105928,"LITTLE FOUNTAIN CREEK NEAR FORT CARSON, CO.",38.68027144,-104.8527521,CO,041,11020003,11020003,11,11.8,ST,Yes,Southwest,False,True
07105932,LITTLE FOUNTAIN CR BELOW RIPLEY DITCH NR FT CARSON,38.67885,-104.8515278,CO,041,11020003,11020003,11,,ST,Yes,Southwest,False,True
07105940,"LITTLE FOUNTAIN CREEK NEAR FOUNTAIN, CO",38.64265,-104.7483833,CO,041,11020003,11020003,11,26.8,ST,Yes,Southwest,False,True
07105945,"ROCK CREEK ABOVE FORT CARSON RESERVATION, CO",38.707493,-104.8466403,CO,041,11020003,11020003,11,6.77,ST,Yes,Southwest,False,True
07105950,"ROCK CREEK NEAR FORT CARSON, CO.",38.69693837,-104.8280293,CO,041,11020003,11020003,11,7.79,ST,Yes,Southwest,False,True
07105960,"ROCK CREEK NEAR FOUNTAIN, CO.",38.6544415,-104.7471959,CO,041,11020003,11020003,11,16.9,ST,Yes,Southwest,False,True
07106000,"FOUNTAIN CREEK NEAR FOUNTAIN, CO.",38.6016647,-104.6702503,CO,041,11020003,11020003,11,672,ST,Yes,Southwest,False,True
07106200,"FOUNTAIN CREEK ABOVE YOUNG HOLLOW NEAR WIGWAM, CO",38.50225,-104.6064444,CO,101,11020003,11020003,11,,ST,Yes,Southwest,False,True
07106300,"FOUNTAIN CREEK NEAR PINON, CO",38.42944444,-104.5980556,CO,101,11020003,11020003,11,865,ST,Yes,Southwest,False,True
07106500,"FOUNTAIN CREEK AT PUEBLO, CO.",38.2877801,-104.6010849,CO,101,11020003,11020003,11,925,ST,Yes,Southwest,False,True
07106510,"FOUNTAIN CREEK AT 8TH STREET AT PUEBLO, CO",38.27444444,-104.6005556,CO,101,11020003,11020003,11,926,ST,Yes,Southwest,False,True
07107000,"ST. CHARLES RIVER AT SAN ISABEL, CO.",37.9816734,-105.063881,CO,027,11020002,11020002,11,16.0,ST,Yes,Southwest,False,True
07107500,"ST. CHARLES RIVER AT BURNT MILL, CO.",38.0516733,-104.7935935,CO,101,11020002,11020002,11,172,ST,Yes,Southwest,False,True
07107900,"GREENHORN CREEK NEAR RYE, CO.",37.92056386,-104.9563783,CO,101,11020002,11020002,11,9.56,ST,Yes,Southwest,False,True
07108050,"GREENHORN CREEK NEAR COLORADO CITY, CO.",37.9516749,-104.7955392,CO,101,11020002,11020002,11,29.6,ST,Yes,Southwest,False,True
07108100,"GRANEROS CREEK NEAR RYE, CO",37.913064,-104.9258218,CO,101,11020002,11020002,11,4.32,ST,Yes,Southwest,False,True
07108500,"ST. CHARLES RIVER NEAR PUEBLO, CO.",38.21083685,-104.533028,CO,101,11020002,11020002,11,467,ST,Yes,Southwest,False,True
07108800,"ST. CHARLES RIVER NEAR VINELAND, CO.",38.2269476,-104.4988602,CO,101,11020002,11020002,11,473,ST,Yes,Southwest,False,True
07108900,"ST. CHARLES RIVER AT VINELAND, CO.",38.24555835,-104.4863597,CO,101,11020002,11020002,11,474,ST,Yes,Southwest,False,True
07109000,"ST. CHARLES RIVER AT MOUTH, NEAR PUEBLO, CO.",38.2616691,-104.4680259,CO,101,11020002,11020002,11,475,ST,Yes,Southwest,False,True
07109155,"ARKANSAS RIVER NEAR VINELAND, CO.",38.25861375,-104.5046934,CO,101,11020002,11020002,11,,ST,Yes,Southwest,False,True
07109500,"ARKANSAS RIVER NEAR AVONDALE, CO.",38.24805799,-104.3991356,CO,101,11020002,11020002,11,6254,ST,Yes,Southwest,False,True
07110000,"SIXMILE CREEK NEAR AVONDALE, CO.",38.24639134,-104.3938578,CO,101,11020002,11020002,11,45.0,ST,Yes,Southwest,False,True
07110400,"CHICO CR NEAR PUEBLO CHEMICAL DEPOT, CO",38.36111156,-104.3880234,CO,101,11020004,11020004,11,672,ST,Yes,Southwest,False,True
07110500,"CHICO CREEK NEAR NORTH AVONDALE, CO.",38.2672242,-104.3733016,CO,101,11020004,11020004,11,864,ST,Yes,Southwest,False,True
07111000,"HUERFANO R AT MANZANARES XING, NR REDWING, CO.",37.7277816,-105.351395,CO,055,11020006,11020006,11,73.0,ST,Yes,Southwest,False,True
07111500,"HUERFANO RIVER AT MALACHITE, CO.",37.7413941,-105.2522246,CO,055,11020006,11020006,11,107,ST,Yes,Southwest,False,True
07112000,"HUERFANO RIVER NEAR BADITO, CO.",37.72778718,-105.0186054,CO,055,11020006,11020006,11,499,ST,Yes,Southwest,False,True
07112500,"HUERFANO RIVER AT BADITO, CO.",37.7272317,-105.012494,CO,055,11020006,11020006,11,532,ST,Yes,Southwest,False,True
07113000,"HUERFANO RIVER AT HUERFANO, CO.",37.81251054,-104.7447058,CO,055,11020006,11020006,11,717,ST,Yes,Southwest,False,True
07113500,"HUERFANO RIVER NEAR MUSTANG, CO.",37.8547321,-104.7005372,CO,055,11020006,11020006,11,791,ST,Yes,Southwest,False,True
07114000,"CUCHARAS RIVER AT BOYD RANCH, NEAR LA VETA, CO.",37.42001275,-105.0527781,CO,055,11020006,11020006,11,56.0,ST,Yes,Southwest,False,True
07114500,"CUCHARAS RIVER NEAR LA VETA, CO.",37.4500124,-105.0372213,CO,055,11020006,11020006,11,75.0,ST,Yes,Southwest,False,True
07116000,"HUERFANO R BL HUERF VALY DAM NR UNDERCLIFFE, CO.",38.0013961,-104.4724732,CO,101,11020006,11020006,11,1673,ST,Yes,Southwest,False,True
07116500,"HUERFANO RIVER NEAR BOONE, CO.",38.2250024,-104.2607996,CO,101,11020006,11020006,11,1859,ST,Yes,Southwest,False,True
07117000,"ARKANSAS RIVER NEAR NEPESTA, CO.",38.18417028,-104.1732974,CO,101,11020005,11020005,11,9345,ST,Yes,Southwest,False,True
07117500,"ARKANSAS RIVER AT NEPESTA, CO.",38.17889278,-104.1391298,CO,101,11020005,11020005,11,9460,ST,Yes,Southwest,False,True
07117600,"CHICOSA CREEK NEAR FOWLER, CO.",38.1491714,-104.0802394,CO,101,11020005,11020005,11,109,ST,Yes,Southwest,False,True
07118000,"APISHAPA RIVER NEAR AGUILAR, CO.",37.38640438,-104.6658194,CO,071,11020007,11020007,11,126,ST,Yes,Southwest,False,True
07118500,"APISHAPA RIVER AT AGUILAR, CO.",37.40029308,-104.6419296,CO,071,11020007,11020007,11,149,ST,Yes,Southwest,False,True
07119000,"APISHAPA RIVER NEAR WHITEROCK, CO.",37.77028886,-104.1271868,CO,101,11020007,11020007,11,737,ST,Yes,Southwest,False,True
07119500,"APISHAPA RIVER NEAR FOWLER, CO",38.1085,-103.9676111,CO,089,11020007,11020007,11,1074,ST,Yes,Southwest,False,True
07119700,"ARKANSAS RIVER AT CATLIN DAM, NEAR FOWLER, CO.",38.12583934,-103.9119006,CO,089,11020005,11020005,11,10901,ST,Yes,Southwest,False,True
07120620,"BIG ARROYO NEAR THATCHER, CO",37.5548333,-104.0212222,CO,071,11020005,11020005,11,15.4,ST,Yes,Southwest,False,True
07121000,"TIMPAS CREEK NEAR ROCKY FORD, CO.",37.9527873,-103.7243948,CO,089,11020005,11020005,11,451,ST,Yes,Southwest,False,True
07121500,"TIMPAS CREEK AT MOUTH NEAR SWINK, CO.",38.0030644,-103.6560588,CO,089,11020005,11020005,11,506,ST,Yes,Southwest,False,True
07122000,"ARKANSAS RIVER NEAR LA JUNTA, CO.",38.0111198,-103.5888338,CO,089,11020005,11020005,11,,ST,Yes,Southwest,False,True
07122005,"FORT LYON CANAL NEAR LA JUNTA, CO.",38.00834206,-103.5755,CO,089,11020005,11020005,11,,ST,Yes,Southwest,False,True
07122060,"FORT LYON CANAL NEAR CASA, CO",38.0355637,-103.4721622,CO,089,11020005,11020005,11,,ST,Yes,Southwest,False,True
07122105,"FORT LYON CANAL NEAR CORNELIA, CO",38.10695065,-103.2490973,CO,011,11020009,11020009,11,,ST,Yes,Southwest,False,True
07122200,"FORT LYON CANAL NEAR HASTY, CO.",38.1441734,-102.958812,CO,011,11020009,11020009,11,,ST,Yes,Southwest,False,True
07122350,"FORT LYON CANAL NEAR BIG BEND, CO",38.25806304,-102.7788079,CO,011,11020009,11020009,11,,ST,Yes,Southwest,False,True
07122390,"FT LYON CANAL WASTE TO AMITY CANAL NR. KORNMAN, CO",38.14334198,-102.5874153,CO,099,11020009,11020009,11,,ST,Yes,Southwest,False,True
07122400,"CROOKED ARROYO NEAR SWINK, CO.",37.9822313,-103.5982788,CO,089,11020005,11020005,11,108,ST,Yes,Southwest,False,True
07122500,"CROOKED ARROYO NEAR LA JUNTA, CO.",37.99862,-103.587445,CO,089,11020005,11020005,11,,ST,Yes,Southwest,False,True
07123000,"ARKANSAS RIVER AT LA JUNTA, CO",37.99055556,-103.5319444,CO,089,11020005,11020005,11,12210,ST,Yes,Southwest,False,True
07123050,"KING ARROYO AT LA JUNTA, CO.",37.98945344,-103.5316095,CO,089,11020005,11020005,11,,ST,Yes,Southwest,False,True
07123085,"ARKANSAS RIVER TRIBUTARY NO.2 NEAR LA JUNTA, CO.",37.99028676,-103.5091086,CO,089,11020005,11020005,11,,ST,Yes,Southwest,False,True
07123090,"ARKANSAS RIVER TRIBUTARY NEAR LA JUNTA, CO.",37.9905645,-103.504664,CO,089,11020005,11020005,11,,ST,Yes,Southwest,False,True
07123500,"HORSE CREEK NEAR SUGAR CITY, CO.",38.2391716,-103.6349443,CO,025,11020008,11020008,11,1080,ST,Yes,Southwest,False,True
07123675,"HORSE CREEK NEAR LAS ANIMAS, CO",38.0850069,-103.3538237,CO,011,11020008,11020008,11,1403,ST,Yes,Southwest,False,True
07124000,"ARKANSAS RIVER AT LAS ANIMAS, CO.",38.0808399,-103.2196523,CO,011,11020009,11020009,11,14245,ST,Yes,Southwest,False,True
07124050,"MIDDLE FORK PURGATOIRE RIVER AT STONEWALL, CO.",37.15279724,-105.0130568,CO,071,11020010,11020010,11,49.3,ST,Yes,Southwest,False,True
07124100,"MOLINO CANYON NEAR WESTON, CO.",37.1322425,-104.8072154,CO,071,11020010,11020010,11,4.20,ST,Yes,Southwest,False,True
07124120,"SARCILLO CANYON NEAR SEGUNDO, CO.",37.1239094,-104.7641583,CO,071,11020010,11020010,11,35.3,ST,Yes,Southwest,False,True
07124200,"PURGATOIRE RIVER AT MADRID, CO.",37.12946459,-104.6399888,CO,071,11020010,11020010,11,505,ST,Yes,Southwest,False,True
07124210,"MULLIGAN CANYON NEAR BONCARBO, CO.",37.2102959,-104.6608218,CO,071,11020010,11020010,11,4.56,ST,Yes,Southwest,False,True
07124220,"REILLY CANYON AT COKEDALE, CO.",37.14529747,-104.6191548,CO,071,11020010,11020010,11,35.2,ST,Yes,Southwest,False,True
07124300,"LONG CANYON CREEK NEAR MADRID, CO.",37.11474266,-104.605266,CO,071,11020010,11020010,11,100,ST,Yes,Southwest,False,True
07124350,"CARPIOS CANYON NEAR JANSEN, CO.",37.15363048,-104.5702648,CO,071,11020010,11020010,11,,ST,Yes,Southwest,False,True
07124410,"PURGATOIRE RIVER BELOW TRINIDAD LAKE, CO.",37.14390846,-104.5477644,CO,071,11020010,11020010,11,673,ST,Yes,Southwest,False,True
07124500,"PURGATOIRE RIVER AT TRINIDAD, CO.",37.1708521,-104.509152,CO,071,11020010,11020010,11,749,ST,Yes,Southwest,False,True
07125000,"PURGATOIRE RIVER NEAR HOEHNE, CO.",37.24834995,-104.4035923,CO,071,11020010,11020010,11,857,ST,Yes,Southwest,False,True
07125100,"FRIJOLE CREEK NEAR ALFALFA, CO",37.19966667,-104.2110278,CO,071,11020010,11020010,11,77.4,ST,Yes,Southwest,False,True
07125500,"SAN FRANCISCO CREEK NEAR ALFALFA, CO",37.1848611,-104.14525,CO,071,11020010,11020010,11,162,ST,Yes,Southwest,False,True
07126000,"PURGATOIRE RIVER NEAR ALFALFA, CO.",37.188352,-104.1327505,CO,071,11020010,11020010,11,1285,ST,Yes,Southwest,False,True
07126100,"LUNING ARROYO NEAR MODEL, CO.",37.30446175,-104.0155216,CO,071,11020010,11020010,11,86.0,ST,Yes,Southwest,False,True
07126140,"VAN BREMER ARROYO NEAR TYRONE, CO",37.3994599,-104.115802,CO,071,11020010,11020010,11,119,ST,Yes,Southwest,False,True
07126200,"VAN BREMER ARROYO NEAR MODEL, CO",37.34557255,-103.9580186,CO,071,11020010,11020010,11,162,ST,Yes,Southwest,False,True
07126300,"PURGATOIRE RIVER NEAR THATCHER, CO.",37.3564059,-103.9002383,CO,071,11020010,11020010,11,1914,ST,Yes,Southwest,False,True
07126320,"BURKE ARROYO TRIBUTARY NEAR THATCHER, CO",37.4271111,-103.9698333,CO,071,11020010,11020010,11,4.71,ST,Yes,Southwest,False,True
07126325,"TAYLOR ARROYO BL ROCK CROSSING, NR THATCHER, CO.",37.42418269,-103.9202382,CO,071,11020010,11020010,11,48.4,ST,Yes,Southwest,False,True
07126390,"LOCKWOOD CANYON CREEK NEAR THATCHER, CO",37.49279316,-103.8280114,CO,071,11020010,11020010,11,48.8,ST,Yes,Southwest,False,True
07126415,"RED ROCK CANYON CREEK AT MOUTH NR THATCHER, CO.",37.51529314,-103.7255071,CO,071,11020010,11020010,11,48.7,ST,Yes,Southwest,False,True
07126470,"CHACUACO CREEK AT MOUTH NEAR TIMPAS, CO",37.54390395,-103.63217,CO,071,11020010,11020010,11,424,ST,Yes,Southwest,False,True
07126480,"BENT CANYON CREEK AT MOUTH NEAR TIMPAS, CO",37.58918109,-103.6482815,CO,071,11020010,11020010,11,56.1,ST,Yes,Southwest,False,True
07126485,"PURGATOIRE RIVER AT ROCK CROSSING NR TIMPAS, CO.",37.6183474,-103.593557,CO,071,11020010,11020010,11,2758,ST,Yes,Southwest,False,True
07126500,"PURGATOIRE RIVER AT NINEMILE DAM, NR HIGBEE, CO.",37.7147351,-103.5110538,CO,089,11020010,11020010,11,2875,ST,Yes,Southwest,False,True
07128000,"PURGATOIRE R AT HIGHLAND DAM, NR LAS ANIMAS, CO.",37.89917544,-103.3035455,CO,011,11020010,11020010,11,3328,ST,Yes,Southwest,False,True
07128500,"PURGATOIRE RIVER NEAR LAS ANIMAS, CO",38.0342222,-103.2014167,CO,011,11020010,11020010,11,3441,ST,Yes,Southwest,False,True
07129500,"RULE CREEK NEAR CADDOA, CO.",37.99945218,-103.0771488,CO,011,11020009,11020009,11,435,ST,Yes,Southwest,False,True
07130500,"ARKANSAS RIVER BELOW JOHN MARTIN RESERVOIR, CO.",38.06639635,-102.9324228,CO,011,11020009,11020009,11,18494,ST,Yes,Southwest,False,True
07131000,"CADDOA CREEK AT CADDOA, CO.",38.0627853,-102.9185337,CO,011,11020009,11020009,11,131,ST,Yes,Southwest,False,True
07133000,"ARKANSAS RIVER AT LAMAR, CO",38.10579167,-102.6182056,CO,099,11020009,11020009,11,19743,ST,Yes,Southwest,False,True
07133050,"WILLOW CREEK NEAR LAMAR, CO.",38.03778627,-102.6146386,CO,099,11020009,11020009,11,42.0,ST,Yes,Southwest,False,True
07134000,"BIG SANDY CR ABV AMITY CNL DIVERSN, NR KORNMAN, CO",38.21445366,-102.4801907,CO,099,11020011,11020011,11,3185,ST,Yes,Southwest,False,True
07134100,"BIG SANDY CREEK NEAR LAMAR, CO.",38.11417565,-102.4838023,CO,099,11020011,11020011,11,3216,ST,Yes,Southwest,False,True
07134180,"ARKANSAS RIVER NEAR GRANADA, CO.",38.0955649,-102.3107453,CO,099,11020009,11020009,11,23500,ST,Yes,Southwest,False,True
07134990,"WILD HORSE CREEK ABOVE HOLLY, CO",38.05702778,-102.1384722,CO,099,11020009,11020009,11,175,ST,Yes,Southwest,False,True
07135000,"TWO BUTTE CREEK NEAR HOLLY, CO.",38.0277888,-102.1390744,CO,099,11020013,11020013,11,817,ST,Yes,Southwest,False,True
07135500,"ARKANSAS RIVER AT HOLLY, CO.",38.04362258,-102.1196294,CO,099,11020009,11020009,11,25073,ST,Yes,Southwest,False,True
07136000,"WILD HORSE CREEK AT HOLLY, CO.",38.0458448,-102.1185183,CO,099,11020009,11020009,11,270,ST,Yes,Southwest,False,True
07136500,"HOLLY DRAIN NEAR HOLLY, CO.",38.04529037,-102.0485161,CO,099,11020009,11020009,11,,ST,Yes,Southwest,False,True
08213500,"RIO GRANDE AT THIRTYMILE BRIDGE, NR CREEDE, CO.",37.72472199,-107.2556094,CO,053,13010001,13010001,13,163,ST,Yes,Southwest,False,True
08214500,"NORTH CLEAR CREEK BL CONTINENTAL RESERVOIR, CO.",37.88833177,-107.2033863,CO,053,13010001,13010001,13,51.7,ST,Yes,Southwest,False,True
08216500,"WILLOW CREEK AT CREEDE, CO",37.85611048,-106.9275456,CO,079,13010001,13010001,13,35.3,ST,Yes,Southwest,False,True
08217000,"RIO GRANDE AT WASON, BELOW CREEDE, CO.",37.8225003,-106.8892116,CO,079,13010001,13010001,13,705,ST,Yes,Southwest,False,True
08217500,"RIO GRANDE AT WAGON WHEEL GAP, CO",37.76694638,-106.831433,CO,079,13010001,13010001,13,780,ST,Yes,Southwest,False,True
08218000,"GOOSE CREEK NEAR WAGONWHEEL GAP, CO",37.68788889,-106.8447222,CO,079,13010001,13010001,13,53.6,ST,Yes,Southwest,False,True
08218500,"GOOSE CREEK AT WAGONWHEEL GAP, CO.",37.75194676,-106.8300442,CO,079,13010001,13010001,13,90,ST,Yes,Southwest,False,True
08219500,"SOUTH FORK RIO GRANDE AT SOUTH FORK, CO",37.65694884,-106.6492082,CO,105,13010001,13010001,13,216,ST,Yes,Southwest,False,True
08220000,"RIO GRANDE NEAR DEL NORTE, CO",37.6886111,-106.4598611,CO,105,13010001,13010001,13,1320,ST,Yes,Southwest,False,True
08220500,"PINOS CREEK NEAR DEL NORTE, CO.",37.5916708,-106.4500382,CO,105,13010002,13010002,13,53.0,ST,Yes,Southwest,False,True
08220900,"SAN FRANCISCO CREEK AT UPPER STA. NR DEL NORTE, CO",37.57889289,-106.3703134,CO,105,13010002,13010002,13,11.8,ST,Yes,Southwest,False,True
08221500,"RIO GRANDE NEAR MONTE VISTA, CO.",37.60944707,-106.1489175,CO,105,13010002,13010002,13,1590,ST,Yes,Southwest,False,True
